ID,Groups,Company,email,website,profile,address,CIA - AKA,CIA - MKT,country,GEO code,GEO coord,GMaps,SECTOR,PTEs,BRANDs,Notes;;;;;;;
"485,LSN,Poulina Group Holding (tn),,http://www.poulinagroupholding.com/,,""Poulina Group Holding"; Bretelle Bassatine, Bou Mhel el-Bassatine;" TUNISIA"",,Poulina Group Holding,Tunisia,,""36.736276236316066, 10.29979414699378"",""https://www.google.com/maps/search/?api=1&query=48.86687060241103,2.2267298601929952"",""dairy, frozen desserts, confectionary, feed, snacks"",""margarina, gelats, confectionary, dairy"",""Jadida, Olà Gelati, ICE Vegas, Le Pâtissier, Yab, Shehrazad, SNA, My Pet’s, Nutrimix PGH"",2026/04 Lasenor";;;;;
"486,LSN,Premium Foods Solutions (fr),,https://www.premiumfoods.fr/,,""12 Av. Henri Fréville, 35200 Rennes, FRANCE"",,""norac foods (grp), Premium Foods Solutions (grp)"",France,FR-0703,""48.090731618136886, -1.675253016998432"",""https://www.google.com/maps/search/?api=1&query=43.51790624792059,1.542945982369938"",bakery,,,2026/04 Lasenor";;;;;;;
"487,LSN,Proal Additius (cat),,https://www.proaladitivos.com/,,""c. Tavertet, 10"; 08570; Torelló; Barcelona;" SPAIN"",,,Spain,,""42.04630449240426, 2.2743134744901683"",""https://www.google.com/maps/search/?api=1&query=43.51790624792059,1.542945982369938"",""food, additives"",,,2026/04 Lasenor";;;
488,LSN,Prochimag (ma),,https://www.prochimag.ma/,,Parc Industriel Ouled Salah lot n° 96 Bouskoura; Casablanca;" MOROCCO,,,Morocco,,""33.418832306383564, -7.644130933158625"",""https://www.google.com/maps/search/?api=1&query=48.884075584155745,2.2299014560150274"",chemical,pintures,,""2026/06 Lasenor";;;;;
"contacte David Yañez""";;;;;;;
489,LSN,Prospa (fr),,http://www.prospa.fr/,,Prospa; 48 Rue de Longpré;80890; Condé-Folie;" FRANCE,,,France,FR-1002,""50.01156164859505, 2.005494648419636"",""https://www.google.com/maps/search/?api=1&query=48.58859301101413,-3.8377488701231317"",chemical,,,2026/04 Lasenor";;;
490,LSN,PROVA - Flavocéan (fr),,https://www.prova.fr/,,PROVA; 16 Rte de Saint-Gildas;56370; Sarzeau;" FRANCE,,PROVA (fr),France,FR-0702,""47.517593732518066, -2.78949140771768"",""https://www.google.com/maps/search/?api=1&query=43.91086933214165,5.908285600948307"",additives,,,2026/04 Lasenor";;;
491,LSN,Prova (fr),,https://www.prova.fr/,,46 rue Colmet-Lépinay;93100; Montreuil;" FRANCE,,PROVA (fr),France,FR-0802,""48.854812871581565, 2.443662943028494"",""https://www.google.com/maps/search/?api=1&query=45.85249648352593,4.834379706434687"",additives,,,2026/04 Lasenor";;;;
492,LSN,Prova Ets (fr),,https://www.prova.fr/,,Rte de Boissy le Girard;45480; Autruy-sur-Juine;" FRANCE,,PROVA (fr),France,FR-0803,""48.27518274660349, 2.107188357028491"",""https://www.google.com/maps/search/?api=1&query=47.56763184782862,-1.025230198979637"",additives,,,2026/04 Lasenor";;;;
493,LSN,Provence Alpes (fr),,https://www.sauces-lab.com/,,66 Avenue de Provence;26270; Saulce-sur-Rhône;" FRANCE,,,France,FR-0601,""44.69095145023941, 4.796915234563689"",""https://www.google.com/maps/search/?api=1&query=48.99702177770496,2.2985219783314754"",food,,,2026/04 Lasenor";;;;
"494,LSN,Puratos (fr),,http://www.puratos.fr/,,""7 Rte de Chamagne, 88130 Charmes, FRANCE"",PatisFrance - Puratos,Puratos (grp),France,FR-0903,""48.38638979759117, 6.2913775460482295"",""https://www.google.com/maps/search/?api=1&query=43.989473623449925,4.890139997392111"",bakery,,,2026/04 Lasenor";;;;;;;
495,LSN,Rafah Chocolat (ma),,https://www.leechocolat.com/,,247 - Lotissement Lina Sidi Maârouf; Casablanca;" MOROCCO,,,Morocco,,""33.52026793695944, -7.6459781388714445"",""https://www.google.com/maps/search/?api=1&query=46.064486284142134,0.305722312861648"",xoco,,,""2026/06 Lasenor";;;;;
"contacte David Yañez""";;;;;;;
"496,LSN,Réauté Chocolat - Azé (fr),,https://reaute-chocolat.com/,,""Réauté Chocolat siège"; 1, Rue de la Roberderie; Azé;53200; Pays de la Loire;" FRANCE"",Reaute Chocolat (fr),Saveurs Délices (grp),France,FR-0703,""47.83525057507979, -0.6851926493602907"",""https://www.google.com/maps/search/?api=1&query=49.32205585991985,-1.093040236938416"",""salses, bakery"",,Réauté Chocolat,2026/04 Lasenor";;
497,LSN,Réauté Chocolat - Saint-Fort (fr),,https://reaute-chocolat.com/,,Réauté Chocolat; route D'Angers;53200; Château-Gontier-sur-Mayenne;" FRANCE,Reaute Chocolat (fr),Saveurs Délices (grp),France,FR-0703,""47.856233095358135, -0.7110624980527638"",""https://www.google.com/maps/search/?api=1&query=49.35420968289565,2.771383175778077"",""salses, bakery"",""dolç, biscuit / coca"",Réauté Chocolat,2026/04 Lasenor";;;
498,LSN,Régals de Bretagne (fr),,,,Régals de Bretagne; 7 Rue du Château;44210; Pornic;" FRANCE,""Regals de Bretagne (fr), CB Expansion (fr)"",,France,FR-0701,""47.10769685944439, -2.0848888675666624"",""https://www.google.com/maps/search/?api=1&query=43.39832012185471,-0.47252182886037547"",bakery,""biscuit / coca, bakery"",,2026/04 Lasenor";;;
"499,LSN,Regma (es),,https://regma.es/,,""Regma"; Bo. la Llosuca, s/n;39600; Revilla de Camargo; Cantabria;" SPAIN"",,,Spain,,""43.40917073251343, -3.8589256668225085"",""https://www.google.com/maps/search/?api=1&query=47.33905828790124,5.064310015240782"",frozen desserts,,,2026/04 Lasenor";;
500,LSN,Renzo Glacier (fr),,https://www.renzoglacier.fr/,,Renzo Glacier; 859 route d'Aix;73420; Viviers-du-Lac;" FRANCE,,,France,FR-0602,""45.65633572687118, 5.909514228195029"",""https://www.google.com/maps/search/?api=1&query=43.55767079157231,3.8455217619890942"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
501,LSN,Rethink Foods Company (es),,https://pinkalbatross.com/es/,,C. de Azcona; Salamanca;28028; Madrid;" SPAIN,Pink Albatros (es),,Spain,,""40.43564601933826, -3.6670463463614165"",""https://www.google.com/maps/search/?api=1&query=48.8673369421619,2.3521906184252006"",frozen desserts,ice-cream,Pink Albatross,2026/04 Lasenor";;;
502,LSN,Révillon Chocolatier (fr),,https://www.revillonchocolatier.fr/,,Révillon Chocolatier; 180 Rue Clément Ader;42153; Riorges;" FRANCE,Revillon Chocolatier (fr),,France,FR-0602,""46.0598850544787, 4.043844706637529"",""https://www.google.com/maps/search/?api=1&query=44.166157564537045,4.860168187073874"",salses,,,2026/04 Lasenor";;;
503,LSN,Robertet Health & Beauty (fr),,https://www.robertet.com/,,Robertet; 37 Av. Sidi Brahim; 06130; Grasse;" FRANCE,,,France,FR-0301,""43.651323003680915, 6.926949011468692"",""https://www.google.com/maps/search/?api=1&query=46.518594189006016,-1.7802926171887894"",ingredients,,,""2026/05 Lasenor";;;
"División de salud y belleza del Grupo Robertet, líder mundial en materias primas naturales aromáticas. Extractos botánicos, aceites esenciales.""";;;;;;;
"504,LSN,Rocambolesc (cat),,https://rocambolesc.com/ca/,,""Rocambolesc"; Carrer de la Riera Gàrrap, 37;17007; Girona;" SPAIN"",Jorofon (cat),,Spain,,""41.99246040494215, 2.7991366434539517"",""https://www.google.com/maps/search/?api=1&query=44.2282586757179,2.041456342713066"",frozen desserts,""ice-cream, xoco, dolç"",,2026/04 Lasenor";;;
"505,LSN,Sa Fàbrica de Gelats (es),,https://www.gelatsoller.com/,,""Sa Fàbrica de Gelats"; Avenida Cristobal Colom, 17; 07100; Sóller; Illes Balears;" SPAIN"",Gelat Sóller (es)"; Gelat Soller (es);" Sa Fabrica de Gelats (es),,Spain,,""39.767283854611655, 2.7140692281914562"",""https://www.google.com/maps/search/?api=1&query=50.675855388054565,3.079582395039605"",frozen desserts,ice-cream,,2026/04 Lasenor"
506,LSN,Sacré Willy (fr),,www.sacre-willy.com,,Sacré Willy; 5 Rue Charles Nungesser; 05130; Tallard;" FRANCE,,,France,FR-0303,""44.460624299172316, 6.034760398491178"",""https://www.google.com/maps/search/?api=1&query=50.675855388054565,3.079582395039605"",dairy,""postre, dairy"",,2026/04 Lasenor";;;
507,LSN,Saïda Group (tn),,https://www.saida-group.com/,,Avenue Habib Bourguiba 2033; Mégrine;" TUNISIA,""Société Tunisienne de Chocolaterie et de Confiserie (tn), ICT - Industrie des Confiseries de Tunisie (fr)"",Groupe SAÏDA (tn),Tunisia,,""36.77031679990227, 10.228526681500309"",""https://www.google.com/maps/search/?api=1&query=43.46399470809702,0.039428178903078925"",""confectionary, xoco, dairy, bakery"",,""Maestro, Saïd, Nouty"",""2026/04 Lasenor";;;;;
"Sotuchoc (tn) / Sotubi (tn) / Industries Alimentaires de Tunisie (tn) / IAT (tn) / Saida Group (tn) / Saïda Group (tn)""";;;;;;;
508,LSN,Saint Michel (fr),,https://stmichel.fr/,,2 Boulevard de l'Industrie;41700; Le Controis-en-Sologne;" FRANCE,""L’Atelier Saint Michel (fr), St. Michel (fr), St. Michel Biscuits (fr), Sant Michel (fr)"",Andros (grp),France,FR-0803,""47.42772297654992, 1.4362227522784674"",""https://www.google.com/maps/search/?api=1&query=43.20279830180208,-0.6232378568294341"",bakery,biscuit / coca,St. Michel,""2026/02 Saint Michel (fr)";;;;
" Saint Michel Biscuits (fr), L’Atelier Saint Michel (fr), St. Michel (fr), St. Michel Biscuits (fr), Sant Michel (fr)""";;;;;;;
509,LSN,Saint Michel Biscuits (fr),,https://stmichel.fr/,,2 Boulevard de l'Industrie;41700; Le Controis-en-Sologne;" FRANCE,""L’Atelier Saint Michel (fr), St. Michel (fr), St. Michel Biscuits (fr), Sant Michel (fr)"",Andros (grp),France,FR-0803,""47.42772297654992, 1.4362227522784674"",""https://www.google.com/maps/search/?api=1&query=48.44777972645752,-2.6409190069010573"",bakery,biscuit / coca,St. Michel,""2026/02 Saint Michel (fr)";;;;
" Saint Michel Biscuits (fr), L’Atelier Saint Michel (fr), St. Michel (fr), St. Michel Biscuits (fr), Sant Michel (fr)""";;;;;;;
"510,LSN,SAPP Gourmet (fr),,https://www.maxims-shop.com/fr/,,""Maxim's de Paris";" 14 Rue Albert Einstein, 76150 Saint-Jean-du-Cardonnay, FRANCE"",""Maxim's de Paris, Sacré Marcel"",,France,FR-1003,""49.48715246500546, 1.014254680255395"",""https://www.google.com/maps/search/?api=1&query=43.76444495331195,2.0270981557329653"",""salses, bakery"",""dolç, biscuit / coca, crêpe / pancake, crema"",""Maxim's de Paris, Sacré Marcel"",2026/04 Lasenor";;;;;;
"511,LSN,Sarah Consom (dz),,https://sarahconsom.dz/,,""Sarahconsom"; 40, Bd Houha Med;31000; Oran; ALGÉRIE;;;
",,,Algeria,,35.66503574112004, -0.6607584355115521"",""https://www.google.com/maps/search/?api=1&query=45.730764486535215,4.77541304877392"",additives,,,2026/04 Lasenor";;;;;;;
512,LSN,Saric (fr),,http://www.saric.fr/,,Route de Lavaur 1076;81301; GRAULHET;" FRANCE,Société d'Analyses et de Recherches pour l'Industrie du Cuir,,France,FR-0202,""43.78466159498347, 2.056608539332121"",""https://www.google.com/maps/search/?api=1&query=44.688975176199534,4.7933656402413956"",chemical,,,2026/04 Lasenor";;;;
513,LSN,SASU LDC Sable (fr),,https://www.ldc.fr/,,ZI ST LAURENT B.P 88;72302; Sablé-sur-Sarthe;" FRANCE,Lambert Dodard Chancereut Int’l,,France,FR-0703,""47.82815844891163, -0.31142252689886674"",""https://www.google.com/maps/search/?api=1&query=50.191107275203294,3.1972642422712316"",""food, bakery"",,,2026/04 Lasenor";;;;
514,LSN,Sauces & Créations (fr),,https://sauces-creations.fr/fr,,919 Av. des Deux Vallées;59554; Raillencourt-Sainte-Olle;" FRANCE,,,France,FR-1002,""50.191107275203294, 3.1972642422712316"",""https://www.google.com/maps/search/?api=1&query=48.874371896221156,2.3142889214896427"",salses,,,2026/04 Lasenor";;;;
"515,LSN,Saveurs de Normandie (fr),,https://www.saveurs-de-normandie.fr/,,""Saveurs de Normandie"; Le Pentacle, 5 Av. de Tsukuba;14200; Hérouville-Saint-Clair;" FRANCE"",,,France,FR-0703,""49.21496725093667, -0.35285449533399876"",""https://www.google.com/maps/search/?api=1&query=48.642952334494126,-2.013611977640662"",bakery,""biscuit / coca, xoco"",,2026/04 Lasenor";;;
"516,LSN,Saveurs Délices (grp),,https://saveursetdelices.com/,,""Réauté Chocolat siège"; 1, Rue de la Roberderie; Azé;53200; Pays de la Loire;" FRANCE"",""Réauté Chocolat (fr), Reaute Chocolat (fr)"",Saveurs Délices (grp),France,FR-0703,""47.83525057507979, -0.6851926493602907"",""https://www.google.com/maps/search/?api=1&query=43.59031930436551,2.229654775987375"",salses,,Le Monde du Macaron,2026/04 Lasenor";;
"517,LSN,Savoa (fr),,https://boutique.savoa.fr/,,""Savoa"; ZA du Vernay, 738 chemin des Vernays;74290; Alex;" FRANCE"",,,France,FR-0602,""45.89449801375382, 6.231906336559319"",""https://www.google.com/maps/search/?api=1&query=46.96299465561677,-0.991384150783435"",bakery,""líquid, biscuit / coca"",,2026/04 Lasenor";;;
"518,LSN,Seah International (fr),,http://www.seah.net/,,""SEAH International, ZI de la Trésorerie";62126; Wimille;" FRANCE"",,,France,FR-1001,""50.77088710529404, 1.6353914210673934"",""https://www.google.com/maps/search/?api=1&query=44.037046788217545,5.0407057000004265"",additives,,,2026/04 Lasenor";;;;
"519,LSN,Selfmatic Iberica (es),,https://www.heladeriaricci.com,,""Selfmatic Iberica"; Av. Esparteros, 14;28918; La Fortuna; Madrid;" SPAIN"",,,Spain,,""40.348443136993794, -3.802322497543223"",""https://www.google.com/maps/search/?api=1&query=48.86338726499627,2.3647883861338044"",frozen desserts,ice-cream,,2026/04 Lasenor";;
520,LSN,SENFAS (fr),,https://www.senfas.com/,,Senfas (fr); Avenue Emile Antoine 18;30340; Méjannes-lès-Alès;" FRANCE,""The French Foodie (fr), Société Européenne de Négoce et de Fabrication d’Alimentation Saine"",,France,FR-0301,""44.12017557653485, 4.249994790851614"",""https://www.google.com/maps/search/?api=1&query=35.66503574112004,-0.6607584355115521"",food,,,2026/04 Lasenor";;;
"521,LSN,Seppic Castres (fr),,http://www.seppic.com,,""127, chemin de la Poudrerie";81105; Castres;" FRANCE"",,,France,FR-0202,""43.59031930436551, 2.229654775987375"",""https://www.google.com/maps/search/?api=1&query=43.34567077217114,-0.38151303547721965"",""ingredients, nutra / pharma, cosmetic, feed"",,,2026/04 Lasenor";;;;
"522,LSN,Seppic Lons (fr),,http://www.seppic.com,,""1, avenue Normandie Niemen";64140; Lons;" FRANCE"",,,France,FR-0103,""43.34567077217114, -0.38151303547721965"",""https://www.google.com/maps/search/?api=1&query=48.709742473004134,-3.1407773255458906"",""ingredients, nutra / pharma, cosmetic, feed"",,,2026/04 Lasenor";;;;
"523,LSN,Seppic Pontrieux (fr),,http://www.seppic.com,,""Zone Industrielle, B.P. 72";22260; Pontrieux;" FRANCE"",,,France,FR-0702,""48.709742473004134, -3.1407773255458906"",""https://www.google.com/maps/search/?api=1&query=40.43564601933826,-3.6670463463614165"",""ingredients, nutra / pharma, cosmetic, feed"",,,2026/04 Lasenor";;;;
524,LSN,Sethness-Roquette (fr),,http://www.sethness-roquette.com/,,Sethness-Roquette; Rte d'Estaires;59660; Merville;" FRANCE,,,France,FR-1002,""50.642780568714976, 2.6751256444029736"",""https://www.google.com/maps/search/?api=1&query=39.58285648387809,-0.3871370187780706"",additives,,,2026/04 Lasenor";;;
525,LSN,SFAF World (fr),,,,7 Av. Percier;75008; Paris;" FRANCE,,,France,FR-0801,""48.874371896221156, 2.3142889214896427"",""https://www.google.com/maps/search/?api=1&query=49.216010876171346,1.1766614133935125"",additives,,,2026/04 Lasenor";;;;
526,LSN,SIA Agro (fr),,https://www.sia-agro.fr/,,Pl. des Anciens Combattants d'Indochine;27400; Louviers;" FRANCE,,,France,FR-1003,""49.216010876171346, 1.1766614133935125"",""https://www.google.com/maps/search/?api=1&query=50.297163563055875,2.79925837770616"",enginy / SVCs,enginyeria de plantes FOOD,,2026/04 Lasenor";;;;
"527,LSN,Siac-Desy (fr),,http://siacdesy.fr/,,""Siac-Desy, 28 RUE DE LAVY"; 01570; MANZIAT;" FRANCE"",,,France,FR-0603,""46.354259644421056, 4.90362180049068"",""https://www.google.com/maps/search/?api=1&query=36.5915602012804,2.9892338956005693"",food,,,2026/04 Lasenor";;;;
528,LSN,SIAS Alsace (fr),,https://sias.fr/en/home/,,SIAS Alsace; 12 Rue de la Mazière;67130; Wisches;" FRANCE,,,France,FR-0901,""48.503555395276194, 7.262018341717542"",""https://www.google.com/maps/search/?api=1&query=38.542905777333445,-0.5060782827312863"",food,menjar preparat,,2026/04 Lasenor";;;
529,LSN,Sill (grp),,http://www.sill-entreprises.com/,,Sill; Le Raden;29860; Plouvien;" FRANCE,Sill Enterprises (fr),Sill (grp),France,FR-0702,""48.54067659641127, -4.490319207218442"",""https://www.google.com/maps/search/?api=1&query=37.142150907362485,-3.637301650564905"",dairy,,,2026/04 Lasenor";;;
530,LSN,SIO - Société Industrielle des Oléagineux (fr),,http://www.admsio.com/,,SIO; 16 Rue du Général de Gaulle;62223; Saint-Laurent-Blangy;" FRANCE,Societe Industrielle des Oleagineux (fr),ADM (grp),France,FR-1002,""50.297163563055875, 2.79925837770616"",""https://www.google.com/maps/search/?api=1&query=41.309861727301154,2.02365469183893"",additives,,,2026/04 Lasenor";;;
"531,LSN,Siprol - Société Industrielle de Produits Laitiers (ma),,,,""19, rue Abou Marouane"; Abdelmalek;20360; Casablanca;" MOROCCO"",,,Morocco,,""33.5706807335838, -7.623733652688219"",""https://www.google.com/maps/search/?api=1&query=39.1436787833508,-0.4261220517571971"",dairy,,,""2025/06 Lasenor";;;
"contacte David Yañez""";;;;;;;
"532,LSN,Skretting (fr),,www.skretting.fr,,""24, Le Pont de Pierre"; 02140; Fontaine les Vervins;" FRANCE"",,Nutreco (fr),France,FR-1003,""49.833064384239, 3.8889246265297115"",""https://www.google.com/maps/search/?api=1&query=28.102522055423975,-15.43635716894568"",feed,,,2026/04 Lasenor";;;;
"533,LSN,SN Roxlor (fr),,https://www.roxlorgroup.com/,,""37 Av. du Mistral, 13600 La Ciotat, FRANCE"",Kerat'Innov,,France,FR-0301,""43.208153699880526, 5.599331656186729"",""https://www.google.com/maps/search/?api=1&query=48.820382139862986,2.377338562714192"",nutra / pharma,,,2026/04 Lasenor";;;;;;;
"534,LSN,Soc. Ind. de Saint Florent Ets Produ (fr),,http://www.lactalis.com/,,""1 Pont de Vallée, 49410 Mauges-sur-Loire, FRANCE"",,Groupe L'Oréal (grp),France,FR-0701,""47.3607038470226, -1.0064441426771722"",""https://www.google.com/maps/search/?api=1&query=30.447945660134586,-9.654481450992826"",dairy,,,2026/04 Lasenor";;;;;;;
"535,LSN,Société Fromagère de Rodez (fr),,https://www.lactalis.com/,,""120 Rue de la Prade, 12850 Onet-le-Château, FRANCE"",""Societe Fromagere de Rodez (fr), STE Laitière de Rodez (fr), STE Laitiere de Rodez (fr),"",Groupe Lactalis (grp),France,FR-0202,""44.36958705107315, 2.595360571462126"",""https://www.google.com/maps/search/?api=1&query=33.59571075117321,-7.596160600210302"",dairy,,,2026/04 Lasenor";;;;;;;
536,LSN,Société Industrielle de Bondues - CEMA (fr),,,,CEMA; 64 Rue des Ravennes;59910; Bondues;" FRANCE,SIB,Groupe L'Oréal (grp),France,FR-1002,""50.71361047692103, 3.1317282476547668"",""https://www.google.com/maps/search/?api=1&query=43.18632383523306,2.75284300276433"",""dairy, additives"",,,2026/04 Lasenor";;;
"537,LSN,Société Laitière de Vitré (fr),,http://www.lactel.fr/,,""4R4H+QP, 35500 Vitré, FRANCE"",Societe Laitiere de Vitre (fr),Lactel (grp),France,FR-0703,""48.10704254118244, -1.1706691870325625"",""https://www.google.com/maps/search/?api=1&query=36.75592804146215,3.4825033696284997"",dairy,,,2026/04 Lasenor";;;;;;;
"538,LSN,Socobo (tn),,www.papillon.com.tn,,""9, Rue du Métal — Zone Industrielle Charguia II";2035; Ariana;" TUNISIA"",""Société Confiserie des Aghlabites (tn), SOBOCO (tn), Société des Bolissons et Confiseries des Aghlabites (tn)"",Groupe Khalfallah (tn),Tunisia,,""36.859106474965266, 10.207045333854749"",""https://www.google.com/maps/search/?api=1&query=33.8919470785737,-6.97082428872349"",confectionary,""caramelos, halva"",Papillon,2026/05 Lasenor";;;;
539,LSN,Sofadex Puratos (ma),,https://www.sofadex-puratos.ma/fr,,Avenue Hassan II Settat; Casablanca;" MOROCCO,,,Morocco,,""33.55064697974609, -7.635076357932698"",""https://www.google.com/maps/search/?api=1&query=33.431082121629764,-7.81648713093853"",""bakery, xoco, additives"",,,""2026/06 Lasenor";;;;;
"contacte David Yañez""";;;;;;;
"540,LSN,Somadir (ma),,http://www.somadir.com,,""12, boulevard Oukat Badis"; Casablanca;20100;" MOROCCO"",,,Morocco,,""33.601887080738265, -7.567205041590436"",""https://www.google.com/maps/search/?api=1&query=33.4049269901078,-7.542910216983268"",bakery,premixes,,2026/04 Lasenor";;;;
"541,LSN,Somafaco (ma),,https://somafaco.com/,,""km 10,5, route d el jadida"; Casablanca;20230;" MOROCCO"",,,Morocco,,""33.53179601230553, -7.67173490670659"",""https://www.google.com/maps/search/?api=1&query=33.51027750252043,-7.660667420890989"",""bakery, xoco"",premixes bakery i pastisseria,""Idéal, Damti, Chocao, La Chaine, Javana, Mayfine"",""2026/06 Lasenor";;;;
"contacte David Yañez""";;;;;;;
542,LSN,Somapro (fr),,https://www.somapro.fr/,,Somapro; 9 Rue du Val Clair;51100; Reims;" FRANCE,,,France,FR-0803,""49.226014511872236, 4.102338729937612"",""https://www.google.com/maps/search/?api=1&query=33.60829011699464,-7.426297546597556"",""bakery, dairy, frozen desserts"",,""Dédicaces Culinaires, Avec ceci, SOMABIO"",2026/04 Lasenor";;;
543,LSN,Soreda Diet (fr),,https://biorevola.com/,,2 Impasse des Crêts;74960; Annecy;" FRANCE,Bio revola (fr),,France,FR-0602,""45.90129780991557, 6.102399396519415"",""https://www.google.com/maps/search/?api=1&query=33.65989427331686,-7.432630209947658"",bakery,biscuit / coca,""biorevola, Glutabye"",2026/04 Lasenor";;;;
544,LSN,Sotubi (tn),,https://www.saida-group.com/,,Avenue Habib Bourguiba 2033; Mégrine;" TUNISIA,""Société Tunisienne de Biscuiterie (tn), Biscuiterie Brun (tn)"",Groupe SAÏDA (tn),Tunisia,,""36.771674807899686, 10.226423318408893"",""https://www.google.com/maps/search/?api=1&query=33.59720895356235,-7.505495664422408"",bakery,""galletas secas y rellenas, galletas barquillos (gaufrettes), minicakes"",""Saïda, LU, Prince"",2026/05 Lasenor";;;;;
545,LSN,Sotubi (tn),,https://www.saida-group.com/,,Avenue Habib Bourguiba 2033; Mégrine;" TUNISIA,""Société Tunisienne de Chocolaterie et de Confiserie (tn), ICT - Industrie des Confiseries de Tunisie (fr)"",Groupe SAÏDA (tn),Tunisia,,""36.77031679990227, 10.228526681500309"",""https://www.google.com/maps/search/?api=1&query=33.59720895356235,-7.505495664422408"",""confectionary, xoco, dairy, bakery"",,""Maestro, Saïd, Nouty"",""2026/04 Lasenor";;;;;
"Sotuchoc (tn) / Sotubi (tn) / Industries Alimentaires de Tunisie (tn) / IAT (tn) / Saida Group (tn) / Saïda Group (tn)""";;;;;;;
546,LSN,Sotuchoc (tn),,https://www.saida-group.com/,,Avenue Habib Bourguiba 2033; Mégrine;" TUNISIA,""Société Tunisienne de Chocolaterie et de Confiserie (tn), ICT - Industrie des Confiseries de Tunisie (fr)"",Groupe SAÏDA (tn),Tunisia,,""36.77031679990227, 10.228526681500309"",""https://www.google.com/maps/search/?api=1&query=33.4338992886807,-7.825267151424521"",""confectionary, xoco"",,""Maestro, Saïd, Nouty"",2026/04 Lasenor";;;;;
547,LSN,Sotuia (tn),,www.sotuia.com.tn,,Zone Industrielle d'Utique;7060; Bizerte;" TUNISIA,Société Tunisienne d'Industrie Alimentaire (tn),,Tunisia,,""37.06894673352195, 10.001564718606268"",""https://www.google.com/maps/search/?api=1&query=33.25531271369174,-7.583890035491219"",salses,""crema tipus Nutella, barretes xoco"",Artistto,2026/05 Lasenor";;;;
"548,LSN,SPF - Symrise Pet Food - Elven (fr),,https://petfood.symrise.com/,,""ZA du Gohelis, 56250 Elven, FRANCE"",,SPF - Symrise Pet Food (grp),France,FR-0702,""47.717400893599084, -2.5789435572402435"",""https://www.google.com/maps/search/?api=1&query=34.70317059986623,-1.894209424143801"",feed,,,2026/04 Lasenor";;;;;;;
549,LSN,SPF - Symrise Pet Food - Languidic (fr),,https://petfood.symrise.com/,,SPF; Moulin de Baudry;56440; Languidic;" FRANCE,,SPF - Symrise Pet Food (grp),France,FR-0702,""47.86846018924701, -3.076088762506918"",""https://www.google.com/maps/search/?api=1&query=33.48445006895841,-7.682814729110164"",feed,,,2026/04 Lasenor";;;
"550,LSN,Sprim Fruits (cat),,https://sprimfruits.com/,,""Beautiful Fruit"; Carrer de la Feixa Llarga, 54; 08907; L'Hospitalet de Llobregat; Barcelona;" SPAIN"",""Beautiful Fruit (cat), BeautifulFruits (cat), BiFruits (cat)"",,Spain,,""41.348674917105164, 2.100429426226855"",""https://www.google.com/maps/search/?api=1&query=33.52798419655615,-7.68025803948569"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"551,LSN,Stéarinerie Dubois (fr),,https://www.stearinerie-dubois.com/,,""1 Rte de Creuse, 36300 Ciron, FRANCE"",Stearinerie Dubois Fils (fr),,France,FR-0402,""46.66534207870917, 1.2892711730455968"",""https://www.google.com/maps/search/?api=1&query=33.44401757942933,-7.646394236049601"",additives,,,2026/04 Lasenor";;;;;;;
"552,LSN,Stick Art (cat),,https://stickart.es/,,""Stick Art"; Dinamarca, 38; 08303; Mataró; Barcelona;" SPAIN"",,,Spain,,""41.54595015311623, 2.429987793129204"",""https://www.google.com/maps/search/?api=1&query=49.305212752908,-1.2619248810538262"",frozen desserts,ice-cream,,2026/04 Lasenor";;
"553,LSN,Stockmeier (fr),,https://www.stockmeier.fr/,,""73 Rue de Pied de Fond, 79000 Niort, FRANCE"",,,France,FR-0701,""46.31464445992524, -0.5006353860275194"",""https://www.google.com/maps/search/?api=1&query=45.74477654435825,4.230198582551666"",""chemical, additives"",,,2026/04 Lasenor";;;;;;;
"554,LSN,Sud & Sol (fr),,https://sud-sol.fr/,,""Chem. du Saylat, 47310 Estillac, FRANCE"",,Premium Foods Solutions (grp),France,FR-0202,""44.17090106734057, 0.5916654502909751"",""https://www.google.com/maps/search/?api=1&query=44.17090106734057,0.5916654502909751"",food,,,2026/04 Lasenor";;;;;;;
"555,LSN,Techna France Nutrition (fr),,www.groupe-techna.com,,""Techna France Nutrition"; 41, route de St-Etienne-de-Montluc;44220; Couëron;" FRANCE"",,,France,FR-0701,""47.24877308413928, -1.7017685734308605"",""https://www.google.com/maps/search/?api=1&query=41.54595015311623,2.429987793129204"",feed,,,2026/04 Lasenor";;;
556,LSN,Technipat (fr),,http://www.biscuits-bouvard.com/,,Technipat; 4 Entre-les-Deux-Chemins; 08300; Rethel;" FRANCE,,Biscuits Bouvard (grp),France,FR-1003,""49.50381841916869, 4.388905663189757"",""https://www.google.com/maps/search/?api=1&query=47.116058012925464,2.7440240394853346"",""bakery, xoco"",,,2026/04 Lasenor";;;
"557,LSN,Terre adélice (fr),,https://www.terre-adelice.eu/,,""Terre Adélice"; Route de l'Eyrieux, 495A; Le Moulinon; 07190; Saint-Sauveur-de-Montagut;" FRANCE"",,,France,FR-0601,""44.817336670286046, 4.597589217325736"",""https://www.google.com/maps/search/?api=1&query=47.517593732518066,-2.78949140771768"",frozen desserts,,,2026/04 Lasenor";;
